,wine_id,seo_cleaned,alcohol
1477,1396755,azamor-petit-verdot,14.0
1478,5050140,evidencia-encruzado-branco,0.0
1479,1802768,campolargo-entre-ii-santos-rose,0.0
1480,1219168,da-fata-reserva,0.0
1481,1526808,quinta-do-pinto-vinhas-do-lasso-colheita-seleccionada-branco,13.5
1482,3862558,ravasqueira-viognier,12.5
1483,3847095,viuva-quintas-bucelas-arinto,0.0
1484,5276779,romana-vini-villa-nogueira-branco,12.5
1485,5758449,macanita-as-olgas-branco,13.5
1486,5167216,adega-cooperativa-de-vidigueira-ato-iv-a-inspiracao-syrah,0.0
1487,1738280,quinta-do-gago-casal-faria-reserva,0.0
1488,2012088,lubazim-grande-reserva,14.5
1489,6066669,herdade-do-gamito-branco,0.0
1490,3739252,lusovini-terras-de-senhorim-emiliano-campos-branco,0.0
1491,4995741,quinta-varzea-da-pedra-arinto,0.0
1492,4733432,fitapreta-a-touriga-vai-nua-unoaked,14.0
1493,2040159,passagem-tinto,14.5
1494,1900580,fagote-reserva-branco,13.0
1495,2795722,carvalhais-dao-reserva-branco,14.0
1496,1693945,lagolva-lagoalva-de-cima-syrah,14.0
1497,2631043,aneto-reserva-branco,13.0
1498,5929268,casas-do-coro-reserva-branco,0.0
1499,3326819,vieira-de-sousa-reserva-branco,13.0
1500,7826827,nelson-neves-superior,14.5
1501,1377989,casa-de-saima-rose,13.5
1502,5600593,bacalhoa-vinhos-de-portugal-verdelho-alentejano,0.0
1503,1968196,cume-selection,13.0
1504,4510062,quinta-da-alorna-sauvignon-blanc,13.0
1505,1434108,herdade-do-rocim-grande-rocim-reserva-tinto,15.0
1506,8707774,quinta-do-lagar-novo-garrafeira,0.0
1507,2795324,casa-ferreirinha-douro-vinha-grande-douro-rose,11.5
1508,2378132,dona-berta-vinhas-velhas-rabigato-reserva-branco,14.0
1509,6333037,secret-spot-valpacos-tinto-seco-h25cd0,15.5
1510,78243,campolargo-vinha-da-costa-tinto,0.0
1511,4703874,quinta-do-tamariz-reserva-alvarinho,0.0
1512,1668541,bacalhoa-vinhos-de-portugal-quinta-da-garrida-branco,13.0
1513,1686402,folias-de-baco-olho-no-pe-vinhas-velhas-reserva-tinto,13.5
1514,7867187,carregosa-grande-reserva-touriga-franca,15.0
1515,3879929,quinta-dos-frades-vinha-dos-deuses-grande-reserva,14.5
1516,5253842,companhia-das-lezirias-tyto-alba-rose,0.0
1517,1751137,lima-mayer-vinho-regional-alentejano-petit-verdot,0.0
1518,6654434,adega-23-branco,13.0
1519,7152817,casa-americo-alfrocheiro,0.0
1520,1311712,cortes-de-cima-sauvignon-blanc,12.5
1521,3751066,kompassus-reserva-branco,13.0
1522,2676416,margarido-reserva-alfrocheiro,14.5
1523,2271714,aneto-pinot-noir,14.0
1524,4329440,covela-edicao-nacional-arinto,12.6
1525,4915227,fitapreta-branco-de-polvora-alentejo,0.0
1526,2283333,casa-da-passarella-o-oenologo-vinhas-velhas,14.0
1527,1220393,luis-duarte-rubrica-branco,13.0
1528,4274989,a-d-wines-quinta-de-santa-teresa-monologo-avesso-p67,13.0
1529,1620614,rovisco-alentejano-tinto,14.5
1530,3772061,s-caetano-loureiro,12.0
1531,10524807,bota-velha-vinhas-antigas-tinto,0.0
1532,5050506,marques-de-lara-alvarinho,0.0
1533,1941037,encostas-de-pias-private-selection,0.0
1534,1924186,herdade-de-sao-miguel-escolha-dos-enologos,14.0
1535,2756213,vieira-de-sousa-unoaked-tinto,14.0
1536,1613213,folha-do-meio-tinto,12.0
1537,6871149,bacalhoa-vinhos-de-portugal-alicante-bouschet,13.5
1538,1366406,casa-de-mouraz-dao-tinto,13.5
1539,3751066,kompassus-reserva-branco,13.0
1540,2676416,margarido-reserva-alfrocheiro,14.5
1541,2271714,aneto-pinot-noir,14.0
1542,2256836,covela-rose,12.5
1543,4329440,covela-edicao-nacional-arinto,12.6
1544,10212052,vicente-faria-vinhos-terracos-da-encosta-tinto,13.0
1545,1255594,dona-berta-vinha-centenaria-reserva-branco,14.0
1546,2497159,herdade-do-sobroso-rose,12.5
1547,2181154,campolargo-catchorro-tinto-cao,0.0
1548,78237,campolargo-vinha-do-putto-branco,0.0
1549,1229277,abrigueiros-casa-da-senra-loureiro-branco,12.0
1550,5566734,casa-americo-jaen,13.0
1551,1270336,filipa-pato-nossa-calcario-branco,13.5
1552,3660977,quinta-das-pereirinhas-grande-escolha-alvarinho-moncao-e-melgaco,12.5
1553,1272606,reserva-do-monte-tinto,12.5
1554,2188922,pacheca-douro-superior-tinto,13.5
1555,6398271,bacalhoa-vinhos-de-portugal-roxo-e3030,13.0
1556,6215816,quinta-varzea-da-pedra-reserva-tinto,13.5
1557,2344864,quinta-do-pinto-grande-escolha,14.0
1558,7607471,quinta-da-extrema-douro-reserva-branco,13.0
1559,5111969,pt-susana-esteban-procura-branco,12.8
1560,1625914,quinta-de-sant-ana-verdelho,12.5
1561,5036434,chryseia-quinta-do-ataide-vinha-do-arco-touriga-nacional-douro,14.0
1562,1975897,wine-with-spirit-bastardo-tinto,13.0
1563,2534716,quinta-do-frances-odelouca-tinto,13.0
1564,78241,campolargo-rol-de-coisas-antigas,13.5
1565,1483607,quinta-do-pinto-vinhas-do-lasso-colheita-seleccionada-tinto,13.5
1566,1993959,quinta-dos-penegrais-tinto-pt-tejo-red-wine,0.0
1567,4974534,quanta-terra-terra-a-terra-reserva-branco,13.5
1568,2037455,quinta-de-ventozelo-blend-tinto,13.5
1569,6689483,cume-touriga-nacional,13.5
1570,4915227,fitapreta-branco-de-polvora-alentejo,0.0
1571,2283333,casa-da-passarella-o-oenologo-vinhas-velhas,14.0
1572,1220393,luis-duarte-rubrica-branco,13.0
1573,1377594,casa-de-cello-quinta-da-vegia-reserva,13.0
1574,7034774,conceito-contraste-rose,0.0
1575,6346928,herdade-do-cebolal-superior-branco,0.0
1576,2337903,quinta-de-cottas-reserva-branco,13.0
1577,2869059,casa-de-vila-nova-alvarinho,12.5
1578,2544969,terras-do-var-reserva,0.0
1579,4855626,quinta-do-covao-colheita-seleccionada-tinto,13.0
1580,1323947,casa-de-cello-quinta-da-vegia-tinto,13.5
1581,1268175,pontval-syrah,14.0
1582,6582869,pavao-escolha-branco,11.0
1583,5354236,barranco-longo-reserva-petit-verdot,0.0
1584,2256836,covela-rose,12.5
1585,2630148,pera-grave-reserva,14.5
1586,5742128,quinta-do-espinho-rose,0.0
1587,2497159,herdade-do-sobroso-rose,12.5
1588,1797213,monte-da-colonia-reserva,0.0
1589,1468536,joao-m-barbosa-ninfa-escolha-sauvignon-blanc,13.34
1590,4089126,herdade-da-farizoa-grande-reserva,0.0
1591,2182290,casal-sta-maria-colheita-tardia,0.0
1592,2181154,campolargo-catchorro-tinto-cao,0.0
1593,78237,campolargo-vinha-do-putto-branco,0.0
1594,2304069,sociedade-vinicola-de-palmela-ameias-syrah,14.5
1595,1440859,quinta-vale-do-brago-tinto,14.0
1596,2343473,preguica-reserva-tinto-douro,0.0
1597,4424318,ervideira-conde-d-ervideira-vinho-da-agua-tinto,14.0
1598,3575062,solsticio-equinocio-branco,14.0
1599,1584054,beyra-superior-branco,12.5
1600,2650799,fitapreta-alentejano-branco,12.5
1601,2382093,regueiro-alvarinho-reserva,12.5
1602,9748287,quinta-dona-sancha-rose,13.0
1603,1509065,quinta-de-sant-ana-tinto,13.5
1604,1296892,campolargo-diga-branco,0.0
1605,1660614,rui-reguinga-terrenus-vinhas-velhas-reserva,14.8
1606,1426342,lima-mayer-two-tintos-petit-verdot-alicante-bouschet,14.9
1607,1975897,wine-with-spirit-bastardo-tinto,13.0
1608,2867322,quinta-da-lapa-reserva-cabernet-sauvignon,13.5
1609,1267265,niepoort-doda,13.6
1610,1216925,quinta-de-sant-ana-late-harvest-riesling,13.0
1611,1578589,quinta-do-espinho-reserva,14.3
1612,2631043,aneto-reserva-branco,13.0
1613,22317,luis-pato-baga-beiras-quinta-do-ribeirinho-pe-franco,13.0
1614,1497327,quinta-da-falorca-garrafeira-old-vines,14.0
1615,2080765,fiuza-cabernet-sauvignon-pt-tejo,13.5
1616,1237004,quinta-da-alorna-marquesa-de-alorna-reserva-tinto,14.0
1617,1260566,pt-jp-azeitao-branco,13.0
1618,7464604,bacalhoa-vinhos-de-portugal-touriga-franca-rose,12.0
1619,1294904,ervideira-invisivel-aragonez,14.0
1620,5734387,regateiro-vinha-do-forno-tinto,13.5
1621,1500042,herdade-dos-coteis-grande-escolha,14.5
1622,1230885,ervideira-lusitano-selecao-tinto,14.0
1623,20581,messias-quinta-do-penedo-dao,12.5
1624,5515829,quinta-de-pancas-grande-reserva-tinto,0.0
1625,4510062,quinta-da-alorna-sauvignon-blanc,13.0
1626,1434108,herdade-do-rocim-grande-rocim-reserva-tinto,15.0
1627,1295490,quinta-de-s-jos-reserva,14.5
1628,4455091,almocreve-colheita-especial-tinto,0.0
1629,1706208,pera-grave-tinto,14.0
1630,1294904,ervideira-invisivel-aragonez,14.0
1631,2568177,quinta-dos-abibes-sauvignon-blanc,12.0
1632,5816459,ferradosa-vinhas-velhas-branco,13.0
1633,4221932,folha-do-meio-grande-reserva,0.0
1634,7775198,vinhos-imperfeitos-i,12.5
1635,4004071,rovisco-superior,14.5
1636,2327107,aguiar-bafarela-reserva,14.0
1637,2012088,lubazim-grande-reserva,14.5
1638,76411,quinta-de-lemos-dao-alfrocheiro-preto,14.5
1639,8030874,ilogico-chardonnay-terras-do-sado,14.0
1640,2534756,convento-do-paraiso-euphoria-tinto,13.5
1641,6669014,casa-ermelinda-freitas-terras-do-sado-rosario-selection,0.0
1642,2392264,amoreira-da-torre-red-blend,14.3
1643,1887202,vieira-de-sousa-vintage-port,20.0
1644,1782961,quinta-das-camelias-touriga-nacional,0.0
1645,3853769,brejinho-da-costa-comendador-costa-reserva-especial-tinto,0.0
1646,8492810,mainova-branco,13.5
1647,8932909,quinta-da-biaia-sevenhundredfifty-metros-de-altitude-arinto-beira-interior,12.0
1648,1293373,folha-do-meio-reserva-tinto,14.5
1649,2045239,ervideira-conde-d-ervideira-private-selection-tinto,13.5
1650,1529321,croft-family-late-bottled-vintage-port,20.0
1651,1201765,romaneira-syrah,14.5
1652,2671557,quinta-da-lixa-reserva-alvarinho,13.0
1653,1594682,adega-regional-de-colares-arenae-malvasia,0.0
1654,1245750,quinta-de-s-jos-tinto,14.0
1655,1199469,casa-ermelinda-freitas-terras-do-sado-cabernet-sauvignon-reserva,14.5
1656,1771072,quinta-casa-das-hortas-cabeca-de-gaio-reserva-douro,0.0
1657,2601224,quinta-da-foz-vinha-da-foz-tinto,12.5
1658,1446260,caveda-vila-tinto,14.0
1659,1209241,quinta-da-plansel-plansel-selecta-colheita-seleccionada-touriga-nacional,14.5
1660,2297738,casa-ermelinda-freitas-terras-do-sado-monte-da-baia-tinto,13.5
1661,6710095,titan-of-douro-estagio-em-barro,14.0
1662,4442137,paulo-laureano-bacalhau-escolha-tinto-alentejo,0.0
1663,75987,ferreira-late-bottled-vintage-port,20.5
1664,7605573,quanta-terra-phenomena-pinot-noir-rose,0.0
1665,18510,bacalhoa-vinhos-de-portugal-catarina-branco,14.0
1666,1691846,lua-cheia-saven-maria-papoila-vinho-verde,11.5
1667,1706208,pera-grave-tinto,14.0
1668,1596770,azamor-icon-d-azamor,14.0
1669,1205379,quinta-de-la-rosa-vintage-port,20.0
1670,6170444,portugal-boutique-winery-guyot,12.5
1671,4494863,brejinho-da-costa-moscatel-de-setubal,0.0
1672,5484138,fitapreta-trincadeira-preta-unoaked-tinto,0.0
1673,1463733,aphros-vinhao,11.0
1674,2677392,sexy-branco,0.0
1675,1784424,marias-lote-branco,13.5
1676,1368855,secret-spot-tinto,0.0
1677,4398985,pt-terra-dalter-morde-tinto-cao-alentejano,0.0
1678,3668050,quinta-da-foz-white-por,
1679,5608859,esporao-colheita-tinto-alentejo,14.0
1680,2358828,duorum-late-bottled-vintage-port,20.0
1681,1177614,ciconia-reserva-tinto-blend,14.2
1682,5095417,herdade-do-portocarro-partage-touriga-nacional,12.5
1683,1300391,fiuza-native-touriga-nacional-cabernet-sauvignon,12.5
1684,1151643,carm-rabigato,13.0
1685,2263573,melgaco-vinhas-velhas-alvarinho,12.8
1686,1196973,reguengo-de-melgaco-alvarinho,12.5
1687,1105388,esporao-late-harvest,13.5
1688,1212857,quinta-do-crasto-vintage-port,20.0
1689,1248279,quinta-de-foz-de-arouce-tinto,14.0
1690,1193709,sao-miguel-dos-descobridores-reserva-tinto,14.0
1691,8510461,dona-cepa-reserva-tinto,14.0
1692,1380962,quinta-do-portal-colheita-red,13.0
1693,4505685,quinta-de-santiago-rose,12.0
1694,1883256,quinta-do-romeu-reserva-tinto,13.0
1695,1211265,casa-cadaval-pinot-noir,14.5
1696,6746011,mob-vinha-senna,14.0
1697,5260318,quinta-das-camelias-garrafeira,0.0
1698,78248,campolargo-pinot-noir,15.0
1699,14849,quinta-do-zambujeiro-monte-do-castanheiro,0.0
1700,1754912,maria-mora-branco,12.8
1701,1136261,pocas-colheita-port,20.17
1702,5367341,quinta-da-boavista-vinha-do-oratorio-vinhas-velhas,0.0
1703,1169184,casa-ermelinda-freitas-terras-do-sado-trincadeira-reserva-terras-do-sado-red-wine,14.5
1704,91097,quinta-de-ventozelo-tinta-roriz,13.5
1705,1266125,quinta-do-fojo-fojo-tinto,14.0
1706,1597379,quinta-da-marka-marka-touriga-nacional,0.0
1707,1260143,pedra-basta-tinto,14.5
1708,6001475,costa-boal-family-estates-flor-do-coa-douro-reserva-especial,14.5
1709,1740408,quinta-da-raza-dom-diogo-arinto,12.0
1710,1212663,carvalhais-jaen-dao,13.0
1711,5201231,mob-alfrocheiro,0.0
1712,1596770,azamor-icon-d-azamor,14.0
1713,8932918,quinta-da-biaia-rose-mourisco,0.0
1714,1489231,herdade-do-cebolal-branco-terras-do-sado,0.0
1715,78239,campolargo-entre-ii-santos-branco,0.0
1716,1151653,carm-cm-tinto,14.61
1717,1888387,ribeiro-santo-vinha-da-neve-branco,13.6
1718,6052151,costa-boal-family-estates-one-1-2-flores-tinto,14.5
1719,1606766,roncao-quinta-da-levandeira-do-roncao-grande-reserva,14.5
1720,1203073,herdade-do-portocarro-tinto,13.0
1721,4505685,quinta-de-santiago-rose,12.0
1722,1141833,pt-borges-vintage-port,20.0
1723,1199682,casa-ermelinda-freitas-terras-do-sado-dom-freitas,12.5
1724,1810737,ribeiro-santo-touriga-nacional,13.5
1725,1653058,raquel-camargo-mendes-tinto,13.0
1726,1200605,conde-villar-tinto,0.0
1727,1245309,antonio-bernardino-colares-chitas-tinto,12.0
1728,8714174,dona-cepa-tinto,13.0
1729,8484576,vicente-faria-vinhos-lolita,13.0
1730,1686786,casa-cadaval-trincadeira-preta-vinhas-velhas,14.0
1731,2504796,antonio-bernardino-casal-da-azenha-branco,0.0
1732,1183111,monte-branco-alento-reserva-tinto,14.0
1733,1199682,casa-ermelinda-freitas-terras-do-sado-dom-freitas,12.5
1734,3429282,adega-de-moncao-vinho-verde-bruto-muralhas,13.0
1735,1626130,pecado-capital-branco,11.5
1736,1985654,quinta-da-badula-tinto-pt-tejo,0.0
1737,1973941,cm-allgo-tinto,14.0
1738,5600976,pt-colinas-reserva-branco,13.0
1739,1267492,vale-da-corca-brunheda-reserva-tinto,13.5
1740,76104,carvalhais-encruzado-dao,13.5
1741,2401801,almeida-garrett-entre-serras-tinto,13.5
1742,6896796,pt-quevedo-dry-white-po,
1743,7221467,fonseca-guimaraens-late-bottled-vintage-port,20.0
1744,2071373,niepoort-douro-reserva-fabelhaft,13.72
1745,94323,jose-maria-da-fonseca-lancers-rose,10.0
1746,9777654,companhia-de-vinhos-invencivel-natural-mystic-vinho-verde,11.0
1747,8014255,vinhos-barbeito-reserva-verdelho,0.0
1748,5772769,pt-susana-esteban-sem-vergonha-alentejano,13.0
1749,1308697,ramos-pinto-reserva-duas-quintas-tinto,14.0
1750,1761354,quinta-do-ortigao-baga-bruto,12.0
1751,1308697,ramos-pinto-reserva-duas-quintas-tinto,14.0
1752,1308697,ramos-pinto-reserva-duas-quintas-tinto,14.0
1753,16384,lavradores-de-feitoria-douro-tinto,13.0
1754,5552276,quinta-dos-murcas-vv47,13.0
1755,1176418,quinta-da-giesta-dao-tinto,13.0
1756,5905459,ravasqueira-superior-tinto-alentejano,13.0
1757,2812225,herdade-do-rocim-touriga-nacional,14.0
1758,5424759,portugal-boutique-winery-boina-branco,0.0
1759,2156915,arrepiado-velho-arrepiado-tradicao-tinto,15.0
1760,78248,campolargo-pinot-noir,15.0
1761,1377594,casa-de-cello-quinta-da-vegia-reserva,13.0
1762,1686456,covela-escolha-branco,13.5
1763,2869045,raquel-camargo-mendes-reserva-encruzado,14.5
1764,5905758,reynolds-wine-growers-gloria-reynolds-cathedral-alentejano,13.5
1765,1136082,pt-calem-vintage-port,20.0
1766,16384,lavradores-de-feitoria-douro-tinto,13.0
1767,1245610,conde-de-vimioso-pt-tejo-reserva-tinto,14.0
1768,75018,quinta-da-carvalhosa-campo-ardosa,13.5
1769,1146296,comenda-grande-tinto,14.5
1770,1146296,comenda-grande-tinto,14.5
1771,1146628,dona-maria-branco,13.0
1772,2828728,bacalhoa-vinhos-de-portugal-peninsula-de-setubal-quinta-da-bacalhoa-branco,14.0
1773,2463066,fitapreta-branco-de-talha-alentejano,13.5
1774,1627273,fitapreta-palpite-reserva-branco,13.5
1775,16384,lavradores-de-feitoria-douro-tinto,13.0
1776,1245610,conde-de-vimioso-pt-tejo-reserva-tinto,14.0
1777,6821183,lagolva-vudu-syrah,14.0
1778,1573255,quinta-do-vale-meao-monte-meao-vinha-dos-novos-douro,14.0
1779,1571642,roncao-quinta-de-linhares-avesso,12.5
1780,2309624,conceito-contraste-branco,14.0
1781,4568994,bom-viver-reserva-tinto,14.0
1782,1302544,quinta-do-noval-touriga-nacional-douro,14.0
1783,1248320,quanta-terra-terra-a-terra-reserva,13.5
1784,10109960,quinta-do-crasto-altitude-430,12.5
1785,2501207,quinta-da-alorna-touriga-nacional,12.5
1786,1467162,churchill-graham-lda-quinta-da-gricha-vinhas-velhas,15.0
1787,2008094,nunes-barata-reserva,14.4
1788,2046207,marcio-lopes-douro-proibido-grande-reserva,0.0
1789,1200201,quinta-da-falorca-t-nac,14.0
1790,2969843,somnium-tinto,13.0
1791,6579159,titan-of-douro-vale-dos-mil-single-vineyard-branco,0.0
1792,5514058,quinta-do-noval-cedro-do-noval-branco,12.0
1793,1467162,churchill-graham-lda-quinta-da-gricha-vinhas-velhas,15.0
1794,1948579,bom-viver-tinto,14.5
1795,1948579,bom-viver-tinto,14.5
1796,1568380,perdigao-encruzado,13.5
1797,4009800,valle-pradinhos-reserva-tinto,13.49
1798,1157164,pt-calem-porto-reserve-colheita,0.0
1799,1157164,pt-calem-porto-reserve-colheita,0.0
1800,4568994,bom-viver-reserva-tinto,14.0
1801,1302544,quinta-do-noval-touriga-nacional-douro,14.0
1802,1248320,quanta-terra-terra-a-terra-reserva,13.5
1803,10109960,quinta-do-crasto-altitude-430,12.5
1804,2008094,nunes-barata-reserva,14.4
1805,2046207,marcio-lopes-douro-proibido-grande-reserva,0.0
1806,1200201,quinta-da-falorca-t-nac,14.0
1807,2969843,somnium-tinto,13.0
1808,6579159,titan-of-douro-vale-dos-mil-single-vineyard-branco,0.0
1809,5514058,quinta-do-noval-cedro-do-noval-branco,12.0
1810,1467162,churchill-graham-lda-quinta-da-gricha-vinhas-velhas,15.0
1811,1948579,bom-viver-tinto,14.5
1812,1948579,bom-viver-tinto,14.5
1813,1568380,perdigao-encruzado,13.5
1814,2501207,quinta-da-alorna-touriga-nacional,12.5
1815,1467162,churchill-graham-lda-quinta-da-gricha-vinhas-velhas,15.0
1816,4004071,rovisco-superior,14.5
1817,2501397,perdigao-alfrocheiro,14.0
1818,3045598,herdade-de-sao-miguel-colheita-seleccionada-rose,13.2
1819,1573255,quinta-do-vale-meao-monte-meao-vinha-dos-novos-douro,14.0
1820,1571642,roncao-quinta-de-linhares-avesso,12.5
1821,4009800,valle-pradinhos-reserva-tinto,13.49
1822,90059,quinta-do-carmo-dom-martinho-tinto,14.5
1823,1909468,mira-do-o-druida-encruzado-reserva,13.5
1824,1208041,esporao-quatro-castas-4,14.5
1825,4004071,rovisco-superior,14.5
1826,2501397,perdigao-alfrocheiro,14.0
1827,3045598,herdade-de-sao-miguel-colheita-seleccionada-rose,13.2
1828,90059,quinta-do-carmo-dom-martinho-tinto,14.5
1829,1199799,cabriz-encruzado-dao,13.0
1830,2242915,quinta-do-noval-late-bottled-vintage-port,19.5
1831,1317354,bulas-thirty-anos-tawny-por,
1832,5067687,churchill-graham-lda-quinta-da-gricha-vintage-port-vintage-port,0.0
1833,1105367,esporao-esporao-private-selection-branco,14.0
1834,5552135,quinta-do-frances-odelouca-branco,13.5
1835,1427478,carolina-branco,12.9
1836,1562187,cidro-gewurztraminer,13.5
1837,2602659,niepoort-dialogo-em-contramao-tinto,0.0
1838,2570608,herdade-do-rocim-goivo-vinho-verde,9.5
1839,2603304,herdade-do-rocim-amphora-tinto,13.0
1840,69734,taylor-s-porto-taylor-fladgate-quinta-de-terra-feita-vintage-port,13.5
1841,5514058,quinta-do-noval-cedro-do-noval-branco,12.0
1842,1824691,d-oliveiras-boal-madeira,20.0
1843,1424778,passagem-reserva-red,14.0
1844,7268316,herdade-de-sao-miguel-esquecido,13.0
1845,1824691,d-oliveiras-boal-madeira,20.0
1846,8308065,mouchao-ponte-branco,0.0
1847,1973117,d-oliveiras-verdelho-madeira,20.0
1848,83732,churchill-graham-lda-vintage-port,0.0
1849,1973117,d-oliveiras-verdelho-madeira,20.0
1850,1973117,d-oliveiras-verdelho-madeira,20.0
1851,1254794,monte-da-penha-reserva-tinto,13.2
1852,8347815,reynolds-wine-growers-carlos-reynolds-rose,0.0
1853,1142434,delaforce-port-vinhos-sa-vintage-port,20.0
1854,16966,quinta-do-vallado-touriga-nacional,14.5
1855,1126470,herdade-dos-grous-alentejano-reserva-tinto,14.0
1856,1161703,alvaro-castro-quinta-de-saes-reserva-estagio-prolongado,13.0
1857,1300960,tapada-do-chaves-alentejo-branco,13.0
1858,1299676,cidro-touriga-nacional,14.0
1859,4035515,pt-quevedo-crusted-po,
1860,6467422,lacrau-douro-reserva-field-blend,14.5
1861,4883262,grilos-dao-tinto-reserva,13.5
1862,2434538,bombeira-do-guadiana-mario-grande-escolha-tinto,14.5
1863,1169008,pt-wine-and-soul-pintas-vintage-port,20.0
1864,22322,luis-pato-bairrada-vinha-formal-branco,12.5
1865,2412043,fiuza-touriga-nacional,13.0
1866,2286605,quinta-do-quetzal-guadalupe-branco,12.5
1867,1254842,avidagos-branco,12.5
1868,3317270,cigarra-branco,12.5
1869,1272606,reserva-do-monte-tinto,12.5
1870,779711,cigarra-shiraz-tinta-barroca,13.0
1871,1209288,currais-reserva-tinto,14.5
1872,779777,espirito-santo-branco,13.0
1873,1233250,fiuza-sauvignon-blanc,12.5
1874,1182899,fiuza-three-castas-branco,12.5
1875,1766011,herdade-de-sao-miguel-alicante-bouschet,15.2
1876,8254586,casa-de-mouraz-nina,13.0
1877,1920707,casa-de-mouraz-antonio-lopes-ribeiro-douro,14.0
1878,6725875,bacalhoa-vinhos-de-portugal-chardonnay,13.5
1879,4524934,herdade-do-peso-sossego-alentejano-tinto-alentejano,13.5
1880,1840663,altano-reserva,14.0
1881,1239731,casa-agricola-de-compostela-espigueiro,10.8
1882,1619698,real-companhia-do-norte-nineteen-sixtyseven-lbv-port,0.0
1883,2044721,adega-de-penalva-dao-jaen,0.0
1884,6553460,bacalhoa-vinhos-de-portugal-merlot-terras-do-sado,14.0
1885,2133946,cartuxa-evora-50-anos-branco,14.0
1886,2182048,luis-seabra-granito-cru-alvarinho,12.5
1887,4833949,quinta-de-pancas-arinto-reserva-branco,12.5
1888,1205379,quinta-de-la-rosa-vintage-port,20.0
1889,1451561,pt-ficada-regional-branco,12.0
1890,3327618,pt-adegamae-merlot,14.5
1891,1361159,dona-berta-reserva-tinto,13.5
1892,1265625,pedra-cancela-touriga-nacional,0.0
1893,2102616,cazas-novas-colheita-avesso,12.0
1894,4933839,luis-seabra-xisto-cru-branco,12.5
1895,1950627,casa-da-passarella-abanico-reserva,14.0
1896,1984755,quinta-do-noval-maria-mansa-douro-tinto,14.5
1897,5794499,venancio-da-costa-lima-pioneiro-moscatel-roxo-de-setubal,0.0
1898,1162976,niepoort-vintage-port,19.5
1899,1612819,quinta-de-chocapalha-reserva-branco,13.5
1900,1496958,pt-quevedo-colheita-port,19.0
1901,1561547,quinta-da-revolta-late-bottled-vintage-porto,19.5
1902,1136061,krohn-colheita-port,20.0
1903,76040,vinha-do-monte-alentejano-tinto,14.0
1904,1765890,bacalhoa-vinhos-de-portugal-moscatel-de-setubal-peninsula-of-setubal,17.5
1905,1146323,smith-woodhouse-ruby-por,
1906,2415397,azamor-selected-vines,14.5
1907,1204939,quinta-do-infantado-vintage-port,19.5
1908,1224981,fitapreta-palpite-reserva,14.5
1909,3349490,monte-dos-perdigoes-tapada-do-barao-alentejano-colheita-seleccionada-tinto,14.5
1910,1924936,cockburns-vintage-port,20.0
1911,2093506,grao-vasco-dao-branco,13.12
1912,1171568,j-portugal-ramos-vinhos-sa-marques-de-borba-tinto,14.0
1913,6061140,ravasqueira-classico-tinto-alentejano,13.0
1914,2443499,quinta-do-mouro-vinha-do-mouro-branco,12.5
1915,6811677,xxvi-talhas-tinto-do-tareco,13.0
1916,1133074,quinta-do-mouro-tinto,14.0
1917,1204939,quinta-do-infantado-vintage-port,19.5
1918,1642055,azulejo-lisboa-branco,9.5
1919,3920595,mira-do-o-vidente,13.0
1920,1146602,quinta-dos-roques-reserva-dao,14.0
1921,1136728,altano-tinto,13.0
1922,10695271,romaneira-tres-parcelas-touriga-nacional-douro,14.5
1923,11302285,adega-de-moncao-alvarinho-trajadura-moncao-e-melgaco-white-wine,12.0
1924,8077462,casa-de-mouraz-antonio-lopes-ribeiro-chibu,13.5
1925,2281943,balao-alvarinho-branco,13.0
1926,6613081,madxa-machede-tinto,0.0
1927,3240523,herdade-de-sao-miguel-colheita-seleccionada-white,12.8
1928,8573665,taboadella-reserva-alfrocheiro,14.0
1929,779755,casa-santos-lima-touriga-nacional,13.5
1930,1398168,romaneira-sino-da-romaneira-tinto,13.0
1931,1758888,casa-da-passarella-a-descoberta-colheita-branco,13.0
1932,1703619,ciconia-tinto-touriga-nacional-syrah-aragonez,13.3
1933,6085946,fiuza-eminente-reserva-pt-tejo-red-wine,13.5
1934,6013142,luis-seabra-xisto-ilimitado-branco-douro,0.0
1935,1893923,quinta-do-portal-portal-d-ouro-tinto,13.0
1936,5693443,quinta-do-vallado-vinha-da-coroa,13.5
1937,1486832,quinta-do-passadouro-douro-touriga-nacional,14.5
1938,2061576,cabrita-tinto,14.5
1939,2110126,quinta-de-santiago-alvarinho,13.5
1940,14849,quinta-do-zambujeiro-monte-do-castanheiro,0.0
1941,2774081,dona-maria-julio-bastos-grande-reserva,14.5
1942,1770323,cabriz-dao-rose,12.5
1943,1939379,poeira-branco,13.5
1944,16966,quinta-do-vallado-touriga-nacional,14.5
1945,7360105,quinta-do-bom-dia-fine-tawny-por,
1946,2037893,justino-s-madeira-jose-naredo-fine-rich-madei,
1947,6485738,pt-caves-velhas-cabeca-de-toiro-grande-reserva-pt-tejo,14.5
1948,3147621,dona-maria-touriga-nacional-petit-verdot,14.5
1949,2849295,quinta-de-la-rosa-vale-do-inferno,14.5
1950,1319279,vinhos-barbeito-frasqueira-boal-madeira,19.1
1951,1743839,casa-da-passarella-o-oenologo-encruzado,13.0
1952,1413546,alves-de-sousa-qta-vale-da-raposa-grande-escolha,14.5
1953,8070285,quinta-da-biaia-reserva-branco,13.0
